,length,capacity,sampling,quality score,clearness score,inverter clipping,clipped fraction,capacity change,data quality warning,time shift correction,time zone correction,name,total_time
0,1.082191780821918,3.001,15.0,0.9189873417721519,0.5417721518987342,False,0.007594936708860759,False,False,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B0008A5_001C4B001030_SPR-4000m-U,8.621898889541626
1,3.6,2.9939499616622895,15.0,0.5228310502283106,0.22146118721461186,False,0.00532724505327245,False,False,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B0008A5_2000541734.0_SPR-4000m-U,9.944911479949951
2,0.7041095890410959,3.082249975204468,15.0,0.01556420233463035,0.0,False,0.0,False,True,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B0008A5_2000541734_SPR-4000m-U,6.304824352264404
3,3.6,2.950999975204468,15.0,0.2404870624048706,0.0958904109589041,False,0.00380517503805175,False,False,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B0008A5_2000541786.0_SPR-4000m-U,10.43965196609497
4,1.0904109589041096,2.8753499999999987,15.0,0.9321608040201005,0.5527638190954773,True,0.035175879396984924,False,True,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B001069_001C4B001069_SPR-4000m-U,8.658226728439331
5,0.6356164383561644,2.820500075817108,15.0,0.017241379310344827,0.0,False,0.004310344827586207,False,True,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/001C4B001069_2000541786_SPR-4000m-U,5.35138726234436
6,1.7643835616438357,4.66,15.0,0.4642857142857143,0.2484472049689441,True,0.015527950310559006,False,False,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/0022F2000C2D_0022F2000C2D_SPR-7000m-U,10.758725643157959
7,1.7643835616438357,3.102,15.0,0.4518633540372671,0.2360248447204969,True,0.018633540372670808,False,False,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/0022F2000C2D_0022F2000C8C_SPR-4000m-U,11.175482511520386
8,4.276712328767124,4.888999938964844,15.0,0.7924407431133889,0.433055733504164,False,0.0,False,True,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/0022F2000C2D_2000500303_SPR-7000m-U,21.74649953842163
9,4.276712328767124,3.240000009536743,15.0,0.7930813581037797,0.42857142857142855,True,0.010890454836643177,False,True,False,0.0,s3://pv.insight.sdtdataset/cassandra_data_extract/0022F2000C2D_2000637337_SPR-4000m-U,22.7502863407135
